uap_id,datetime,city,state_code,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,rounded_dt,date_str,hour_str,weather_cloud,weather_temp_f,weather_condition,condition_groups
51752,2011-06-18 23:00:00,bethpage,NY,ny,us,oval,360.0,5-6 min,five lights seen over bethpage ny,6/20/2011,40.7441667,-73.4825,2011-06-18 23:00:00,2011-06-18,23,12.0,69.8,Clear,Clear
51751,2011-06-18 23:00:00,bethpage,NY,ny,us,oval,360.0,5-6 min,My son&#44 his girlfriend&#44and another friend were sitting in the front of the house.  They saw a red glowing object coming from the west g,6/20/2011,40.7441667,-73.4825,2011-06-18 23:00:00,2011-06-18,23,12.0,69.8,Clear,Clear
51752,2011-06-18 23:00:00,bethpage,NY,ny,us,oval,360.0,5-6 min,My son&#44 his girlfriend&#44and another friend were sitting in the front of the house.  They saw a red glowing object coming from the west g,6/20/2011,40.7441667,-73.4825,2011-06-18 23:00:00,2011-06-18,23,12.0,69.8,Clear,Clear
,2011-06-18 23:00:00,meaford (canada),,on,ca,disk,600.0,10 minutes +,star emulating craft with multicolored rapid flashing lights - swift movement.,6/20/2011,44.6,-80.583333,2011-06-18 23:00:00,2011-06-18,23,1.0,56.9,Clear,Clear
,2011-06-18 23:00:00,singapore,,,,light,1800.0,30  mins,Light in the sky not moving but changing colour from blue to red to white...colour sequence chnged but craft did not move. Moved away b,6/20/2011,1.352083,103.819836,2011-06-18 23:00:00,2011-06-18,23,18.0,81.3,Clear,Clear
51753,2011-06-18 23:15:00,moreauville,LA,la,us,light,10.0,8-10 seconds,Possible UFO in Moreauville&#44 LA.  ((NUFORC Note:  Report from police office&#44 who also is amateur astronomer.  PD)),6/20/2011,31.0344444,-91.9755556,2011-06-18 23:00:00,2011-06-18,23,20.0,79.1,Clear,Clear
51754,2011-06-18 23:30:00,fall river,MA,ma,us,circle,600.0,10 min,Orange lights over Massachusetts.,6/20/2011,41.7013889,-71.1555556,2011-06-19 00:00:00,2011-06-19,0,8.0,64.4,Clear,Clear
51755,2011-06-18 23:33:00,ardenvoir,WA,wa,us,light,120.0,2 min,bright white light zig zagging north to south,6/20/2011,47.7375000,-120.3677778,2011-06-19 00:00:00,2011-06-19,0,57.0,46.1,Partly cloudy,Cloudy
57395,2012-06-18 00:00:00,enfield,CT,ct,us,sphere,45.0,00:45,Odd bright yellow light in the sky with speed changes and changed directions&#44 emitted no sound at all,7/4/2012,41.9761111,-72.5922222,2012-06-18 00:00:00,2012-06-18,0,100.0,52.9,Overcast,Cloudy
57396,2012-06-18 00:01:00,lincoln,CA,ca,us,other,30.0,30 seconds,Star like object appears next to Big Dipper and flies toward northern California&#39;s Sierra Nevada mountains..,6/20/2012,38.8916667,-121.2919444,2012-06-18 00:00:00,2012-06-18,0,0.0,69.4,Clear,Clear
57397,2012-06-18 01:04:00,loveland,OH,oh,us,light,180.0,3 minutes,Floating crafts dancing with each other than leaving scene quickly.,6/20/2012,39.2688889,-84.2638889,2012-06-18 01:00:00,2012-06-18,1,78.0,67.6,Cloudy,Cloudy
57398,2012-06-18 01:44:00,garden city,KS,ks,us,light,120.0,a few minutes,Hovering lights above Garden City&#44 Ks.,6/20/2012,37.9716667,-100.8722222,2012-06-18 02:00:00,2012-06-18,2,0.0,76.2,Clear,Clear
57399,2012-06-18 02:06:00,beverly shores,IN,in,us,sphere,3.0,3 seconds,Bright Blue blinking light traveling around earth then going out into space.,6/20/2012,41.6925000,-86.9775,2012-06-18 02:00:00,2012-06-18,2,10.0,69.3,Clear,Clear
57400,2012-06-18 07:00:00,belcourt,ND,nd,us,other,0.0,7 am,Weird writings,7/4/2012,48.8391667,-99.7444444,2012-06-18 07:00:00,2012-06-18,7,46.0,51.6,Partly cloudy,Cloudy
57401,2012-06-18 18:22:00,wikieup,AZ,az,us,,10620.0,2 hrs 57 min,driving on highway 93  from wikieup  to Wickenburg  a 75 mile drive took 2 hrs and 57 min,7/4/2012,34.7033333,-113.6105556,2012-06-18 18:00:00,2012-06-18,18,0.0,93.2,Sunny,Clear
57402,2012-06-18 20:30:00,carr (west of),CO,co,us,changing,600.0,ten minutes +,Bright light over mountains of Colorado,6/20/2012,40.8961111,-104.8744444,2012-06-18 20:00:00,2012-06-18,20,8.0,79.3,Sunny,Clear
57404,2012-06-18 21:30:00,flagstaff,AZ,az,us,,0.0,not sure,Motionless pulse of light every 42 seconds,7/4/2012,35.1980556,-111.6505556,2012-06-18 22:00:00,2012-06-18,22,0.0,68.7,Clear,Clear
57403,2012-06-18 21:30:00,ruston,LA,la,us,changing,300.0,5 minutes,Large group of flashing lights moving very slow,6/20/2012,32.5230556,-92.6377778,2012-06-18 22:00:00,2012-06-18,22,30.0,73.2,Partly cloudy,Cloudy
57405,2012-06-18 21:50:00,elyria,OH,oh,us,fireball,60.0,1 minute,Red light like fireball over Elyria Ohio,6/20/2012,41.3683333,-82.1077778,2012-06-18 22:00:00,2012-06-18,22,6.0,74.1,Clear,Clear
57406,2012-06-18 22:00:00,green valley,AZ,az,us,circle,180.0,3 minutes,Sighted 3 unidentified objects in triangular formation over Green Valley&#44 Arizona,6/20/2012,31.8541667,-110.9930556,2012-06-18 22:00:00,2012-06-18,22,0.0,87.7,Clear,Clear
57407,2012-06-18 22:20:00,enfield,CT,ct,us,light,60.0,1 minute,Bright light at high altitude and then fades. Travelled slow like satellite but bright light was odd. ((NUFORC Note:  ISS??  PD)),6/20/2012,41.9761111,-72.5922222,2012-06-18 22:00:00,2012-06-18,22,100.0,55.2,Overcast,Cloudy
,2012-06-18 22:20:00,mellieha,,,,fireball,300.0,5 minutes,Brilliant Amber &amp; Glod Fireballs Seen Over Mellieha&#44 Malta (Mediterranean) 18th&#4419th &amp; 20th June 2012.,8/5/2012,35.956389,14.366389,2012-06-18 22:00:00,2012-06-18,22,0.0,75.4,Clear,Clear
57408,2012-06-18 23:00:00,crawfordsville,IN,in,us,light,300.0,5 minutes,Thirteen red lights travel same path over Wabash College in Crawfordsville&#44 Indiana.,7/4/2012,40.0411111,-86.8744444,2012-06-18 23:00:00,2012-06-18,23,3.0,79.3,Clear,Clear
57409,2012-06-18 23:00:00,golden city,MO,mo,us,fireball,2.0,seconds,Two red fireballs fell from the sky while I was out praying.,7/4/2012,37.3930556,-94.0936111,2012-06-18 23:00:00,2012-06-18,23,3.0,78.1,Clear,Clear
57410,2012-06-18 23:20:00,connell,WA,wa,us,light,180.0,3 minutes,Bright&#44 white light with orange/red cylindrical protrusion extending from the bottom. Total silence of surrounding nature. ((ISS??)),6/20/2012,46.6636111,-118.86,2012-06-18 23:00:00,2012-06-18,23,12.0,56.6,Clear,Clear
57411,2012-06-18 23:25:00,farmington,MN,mn,us,light,0.0,,Red orb UFO sighting in Farmington&#44 Minnesota. 06/18/2012,6/20/2012,44.6402778,-93.1433333,2012-06-18 23:00:00,2012-06-18,23,18.0,70.1,Clear,Clear
63683,2013-06-18 00:00:00,muskegon,MI,mi,us,light,45.0,45 seconds,White orb of light&#44 impossible motions&#44 and rates of speed.,7/3/2013,43.2341667,-86.2483333,2013-06-18 00:00:00,2013-06-18,0,22.0,62.2,Clear,Clear
63684,2013-06-18 00:00:00,richmond,VA,va,us,light,120.0,2 minutes,Red light around big dipper,7/3/2013,37.5536111,-77.4605556,2013-06-18 00:00:00,2013-06-18,0,40.0,69.1,Partly cloudy,Cloudy
63685,2013-06-18 00:05:00,chicago,IL,il,us,circle,0.0,,Strange lights seen over Chicago skys,4/4/2014,41.8500000,-87.65,2013-06-18 00:00:00,2013-06-18,0,10.0,63.7,Clear,Clear
63686,2013-06-18 00:34:00,weymouth,MA,ma,us,circle,600.0,10 minutes,It was a decent length sighting i believe i was sitting my back yard when i saw a red circle fly over head at a high rate of speed abou,7/3/2013,42.2208333,-70.9402778,2013-06-18 01:00:00,2013-06-18,1,14.0,62.7,Clear,Clear
63687,2013-06-18 01:00:00,williamsport,PA,pa,us,changing,10800.0,3 hours,the whole  ship appeared in front of us,7/3/2013,41.2411111,-77.0013889,2013-06-18 01:00:00,2013-06-18,1,18.0,61.6,Clear,Clear
,2013-06-18 10:58:00,kannur (india),,,,disk,2.0,2 seconds,http://newindianexpress.com/states/kerala/Army-Major-captures-UFO-in-Kerala/2013/06/18/article1640262.ece,9/30/2013,11.874478,75.370366,2013-06-18 11:00:00,2013-06-18,11,55.0,80.6,Moderate or heavy rain shower,Rain
63688,2013-06-18 14:30:00,fayetteville,GA,ga,us,unknown,5.0,5 seconds,Strange luminous&#44 transparent&#44 oval/saucer shaped object with pink&#44 orange&#44 and yellow colors at 14:30 moving at incredible speed.,7/3/2013,33.4486111,-84.455,2013-06-18 14:00:00,2013-06-18,14,58.0,82.0,Partly cloudy,Cloudy
63689,2013-06-18 17:00:00,woonsocket,RI,ri,us,diamond,60.0,1 minute,A UFO was sighted flying over a school in Woonsocket RI.,7/3/2013,42.0027778,-71.5152778,2013-06-18 17:00:00,2013-06-18,17,100.0,62.9,Moderate or heavy rain shower,Rain
63690,2013-06-18 22:00:00,nogales,AZ,az,us,flash,1800.0,30 minutes,North western sky. 6 blasts of yellow/orange lights. Each blast lasting about a second or two before disappearing. Then a second or two,7/3/2013,31.3402778,-110.9336111,2013-06-18 22:00:00,2013-06-18,22,0.0,80.7,Clear,Clear
63691,2013-06-18 22:15:00,tucson,AZ,az,us,circle,1200.0,20 minutes,Lil yellow lights fading in and out in the sky.,7/3/2013,32.2216667,-110.9258333,2013-06-18 22:00:00,2013-06-18,22,0.0,84.7,Clear,Clear
63692,2013-06-18 23:00:00,lake villa,IL,il,us,circle,300.0,5 minutes,Orange/red silent object with very bright flashes of light.,7/3/2013,42.4169444,-88.0738889,2013-06-18 23:00:00,2013-06-18,23,2.0,56.4,Clear,Clear
47667,2010-06-19 03:00:00,bluff city,AR,ar,us,circle,60.0,60 seconds,Bright circular yellowish orange light moved closer and then flew up and away&#33,8/24/2010,33.7183333,-93.1338889,2010-06-19 03:00:00,2010-06-19,3,7.0,77.1,Clear,Clear
,2010-06-19 03:41:00,vancouver (canada),,bc,ca,light,600.0,10 minutes,Two objects just hovering&#44 one over the rocky mountains the other high above the city. Glowing spheres Movements are quick north to sou,6/23/2010,49.25,-123.133333,2010-06-19 04:00:00,2010-06-19,4,19.0,51.6,Clear,Clear
47668,2010-06-19 09:00:00,shippensburg,PA,pa,us,light,300.0,5 minutes,6/19/2013  Shippensburg  PA&#44  Light 5 mintues   Bright light dims in and out with vast amount of planes in area.,12/23/2013,40.0505556,-77.5205556,2010-06-19 09:00:00,2010-06-19,9,11.0,79.9,Sunny,Clear
47669,2010-06-19 10:17:00,springfield,OH,oh,us,changing,60.0,about  one minute,I just seen a UFO with a circular laser type light above it&#33,6/23/2010,39.9241667,-83.8088889,2010-06-19 10:00:00,2010-06-19,10,43.0,78.6,Partly cloudy,Cloudy
47670,2010-06-19 12:34:00,plano,TX,tx,us,oval,120.0,2 minutes,UFO in mid-day over Plano&#44 TX.,6/23/2010,33.0197222,-96.6986111,2010-06-19 13:00:00,2010-06-19,13,6.0,95.3,Sunny,Clear
,2010-06-19 14:00:00,washington&#44 d.c.,,dc,,disk,0.0,unknown,In June 19 while on vacation in Washington CD with my wife I took a photo of this sighting by chance. We didn&#39t know of the UFOs until,7/29/2010,38.907231,-77.036464,2010-06-19 14:00:00,2010-06-19,14,17.0,88.9,Sunny,Clear
,2010-06-19 17:15:00,macau (china),,,,disk,0.0,not sure,that was took by photos&#44 when I was checking the RAW photos&#44 I found similar UFO in two photos&#44 then &#44 the weather was very clear&#44 and,6/23/2010,22.198745,113.543873,2010-06-19 17:00:00,2010-06-19,17,7.0,82.7,Sunny,Clear
47671,2010-06-19 17:30:00,el paso,TX,tx,us,teardrop,900.0,15 min,4 UFO&#39s  hovered and moved side to side&#44 up and down and glowed. not like any man made object&#44 and dissapeared into thin air,6/23/2010,31.7586111,-106.4863889,2010-06-19 18:00:00,2010-06-19,18,0.0,101.7,Sunny,Clear
,2010-06-19 19:00:00,essex (canada),,on,ca,unknown,300.0,5 min,I went outside with a coffee. I took a drink of coffee&#44 lit a smoke&#44 then looked directly overhead. it was exactly 8:52 pm the sun wa,8/24/2010,42.166667,-82.816667,2010-06-19 19:00:00,2010-06-19,19,5.0,76.8,Sunny,Clear
,2010-06-19 21:00:00,yazoo,,ms,,disk,0.0,,saucer shaped object&#44real bright&#44huvering&#44then it dispeared,6/23/2010,32.807891,-90.374835,2010-06-19 21:00:00,2010-06-19,21,14.0,83.8,Clear,Clear
,2010-06-19 21:00:00,yazoo,,ms,,disk,360.0,6 ms,we seen a saucer shaped object lit up huvering in the sky on june 19-2010 at 21:00pm,6/23/2010,32.807891,-90.374835,2010-06-19 21:00:00,2010-06-19,21,14.0,83.8,Clear,Clear
47672,2010-06-19 21:15:00,plymouth,NH,nh,us,cigar,120.0,2 minutes,silent&#44 bright blinking light&#44 slow moving&#44 close to the tree tops,7/6/2010,43.7569444,-71.6886111,2010-06-19 21:00:00,2010-06-19,21,25.0,65.7,Partly cloudy,Cloudy
47673,2010-06-19 21:45:00,pottsville,PA,pa,us,fireball,30.0,30 seconds,Fire Ball not seen more then 2 people,6/23/2010,40.6855556,-76.1958333,2010-06-19 22:00:00,2010-06-19,22,11.0,72.2,Clear,Clear
47674,2010-06-19 21:55:00,arlington,TX,tx,us,light,600.0,10 minutes,Bright Electric Blue Light in Arlington Texas Moving Very Fast in a Short Distance,6/23/2010,32.7355556,-97.1077778,2010-06-19 22:00:00,2010-06-19,22,2.0,85.1,Clear,Clear
,2010-06-19 22:05:00,fonthill/thorold (canada),,on,,chevron,1020.0,17 minutes,Three Pyramid shaped vertical lines that were just above tree height near the lake where I was passing,6/23/2010,43.045335,-79.285449,2010-06-19 22:00:00,2010-06-19,22,80.0,69.1,Patchy rain possible,Rain
47675,2010-06-19 22:45:00,darien,IL,il,us,unknown,0.0,1.3,5 orage lit objects acending out of our orbit in formation much like the shuttle.,6/23/2010,41.7519444,-87.9738889,2010-06-19 23:00:00,2010-06-19,23,11.0,68.2,Clear,Clear
47676,2010-06-19 22:50:00,watertown,NY,ny,us,other,300.0,5 minutes,At roughly 23:50 my mother&#44 my younger sister&#44 and I witnessed &#8220;star like&#8221; objects moving above the clouds. I had stepped out on our ba,6/23/2010,43.9747222,-75.9111111,2010-06-19 23:00:00,2010-06-19,23,79.0,67.0,Patchy rain possible,Rain
47678,2010-06-19 23:00:00,bryant,AR,ar,us,sphere,0.0,,strange light trails satalite,6/23/2010,34.5958333,-92.4888889,2010-06-19 23:00:00,2010-06-19,23,14.0,81.0,Clear,Clear
47677,2010-06-19 23:00:00,laguna niguel,CA,ca,us,unknown,120.0,2 minutes,UFO sighted over Laguna Niguel&#44 moving in circles and up and down erraticly. No sound.,6/23/2010,33.5225000,-117.7066667,2010-06-19 23:00:00,2010-06-19,23,0.0,58.0,Clear,Clear
,2010-06-19 23:10:00,merrill/wausau,,wi,,triangle,60.0,1 min,Triangle craft with 3 solid red lights (2 in front&#44 1 in rear) and 1 solid white light (center)&#44 moving low and slowly along freeway.,6/23/2010,44.990409,-89.661717,2010-06-19 23:00:00,2010-06-19,23,3.0,60.3,Clear,Clear
51756,2011-06-19 09:00:00,spicewood,TX,tx,us,cylinder,900.0,15 minutes,I am a Commercial Pilot and trained observer with regard to aircraft and weather,6/20/2011,30.4752778,-98.1561111,2011-06-19 09:00:00,2011-06-19,9,3.0,83.1,Sunny,Clear
51757,2011-06-19 14:30:00,maple glen,PA,pa,us,rectangle,60.0,one minute,low ufo followed by black helicopter.,6/20/2011,40.1791667,-75.1808333,2011-06-19 14:00:00,2011-06-19,14,16.0,83.4,Sunny,Clear
,2011-06-19 20:15:00,clifton,,nj,,circle,600.0,around 10 min,Dots over Clifton&#44 NJ,8/7/2011,40.858433,-74.163755,2011-06-19 20:00:00,2011-06-19,20,8.0,66.7,Sunny,Clear
51758,2011-06-19 20:45:00,boca raton,FL,fl,us,diamond,90.0,90 seconds,A diamond shaped object emitting a flame headed West towards the horizon in Boca Raton FL.,6/20/2011,26.3583333,-80.0833333,2011-06-19 21:00:00,2011-06-19,21,32.0,79.9,Partly cloudy,Cloudy
51759,2011-06-19 21:30:00,new york city (brooklyn),NY,ny,us,fireball,240.0,4 mins,2 fireballs that went dim over brooklyn ny,6/20/2011,40.7141667,-74.0063889,2011-06-19 22:00:00,2011-06-19,22,23.0,64.6,Clear,Clear
51760,2011-06-19 21:45:00,pittsburgh,PA,pa,us,sphere,180.0,3 minutes,Observed 2-3 bright orange orbs just east of Downtown Pittsburgh,6/20/2011,40.4405556,-79.9961111,2011-06-19 22:00:00,2011-06-19,22,83.0,65.5,Moderate rain at times,Rain
51761,2011-06-19 22:30:00,chicago,IL,il,us,oval,420.0,5-7 minutes,Bright&#44 Oval&#44 Slow Moving&#44 Single-Aircraft with blinking colorful lights hovering over Chicago&#44 IL  10:30PM 6/19/2011,6/27/2011,41.8500000,-87.65,2011-06-19 22:00:00,2011-06-19,22,73.0,73.2,Patchy rain possible,Rain
,2011-06-19 22:45:00,gaspe (canada),,qc,ca,teardrop,0.0,walking,Bee hive shape with many lights but 7 brighter ones then others,6/20/2011,48.833333,-64.483333,2011-06-19 23:00:00,2011-06-19,23,100.0,49.2,Overcast,Cloudy
51762,2011-06-19 23:00:00,albany,NY,ny,us,fireball,60.0,1 minute,((HOAX??))  fatersday night we were outside lookin at the sky my daughter says whats that we all look in the sky and see a light,6/27/2011,42.6525000,-73.7566667,2011-06-19 23:00:00,2011-06-19,23,6.0,57.8,Clear,Clear
51763,2011-06-19 23:38:00,indianapolis,IN,in,us,light,120.0,2 minutes,Two orange lights moving same speed&#44 same direction in an offset trail formation.,6/20/2011,39.7683333,-86.1580556,2011-06-20 00:00:00,2011-06-20,0,6.0,68.7,Clear,Clear
51764,2011-06-19 23:45:00,parsippany,NJ,nj,us,other,180.0,3 minutes,A hazy wave-shaped&#44 orange and yellow light with a sharply defined white orb hovering bellow it in the skies of NJ,7/4/2011,40.8577778,-74.4263889,2011-06-20 00:00:00,2011-06-20,0,71.0,60.9,Cloudy,Cloudy
51765,2011-06-19 23:45:00,parsippany,NJ,nj,us,other,180.0,3 minutes,A hazy wave-shaped&#44 orange and yellow light with a sharply defined white orb hovering bellow it in the skies of NJ,7/4/2011,40.8577778,-74.4263889,2011-06-20 00:00:00,2011-06-20,0,71.0,60.9,Cloudy,Cloudy
51764,2011-06-19 23:45:00,parsippany,NJ,nj,us,other,60.0,1 minute,A boomerang-shaped object with yellow&#44 orange&#44 red lights&#44 the size of a baseball field&#44 hovered in sky with  white orb moving around.,6/27/2011,40.8577778,-74.4263889,2011-06-20 00:00:00,2011-06-20,0,71.0,60.9,Cloudy,Cloudy
51765,2011-06-19 23:45:00,parsippany,NJ,nj,us,other,60.0,1 minute,A boomerang-shaped object with yellow&#44 orange&#44 red lights&#44 the size of a baseball field&#44 hovered in sky with  white orb moving around.,6/27/2011,40.8577778,-74.4263889,2011-06-20 00:00:00,2011-06-20,0,71.0,60.9,Cloudy,Cloudy
57412,2012-06-19 00:00:00,hendersonville,TN,tn,us,circle,2.0,lasts several seconds,Circular dot hovering daily.,6/20/2012,36.3047222,-86.62,2012-06-19 00:00:00,2012-06-19,0,8.0,71.4,Clear,Clear
57413,2012-06-19 16:15:00,rosemead,CA,ca,us,egg,60.0,1 minute,Oval&#44 egg-shaped object seen above Rosemead&#44 CA.,6/20/2012,34.0805556,-118.0719444,2012-06-19 16:00:00,2012-06-19,16,5.0,76.6,Sunny,Clear
57414,2012-06-19 19:45:00,peoria,AZ,az,us,formation,60.0,1 minute - two times,3 lights in formation NW of Peoria&#44 AZ.,6/20/2012,33.5805556,-112.2366667,2012-06-19 20:00:00,2012-06-19,20,0.0,97.2,Clear,Clear
57415,2012-06-19 20:15:00,waynesboro,VA,va,us,cigar,120.0,2 minutes,Cigar shaped object over waynesboro 8 o&#39clock hour pm,6/20/2012,38.0683333,-78.8897222,2012-06-19 20:00:00,2012-06-19,20,16.0,73.3,Sunny,Clear
57416,2012-06-19 21:41:00,covina,CA,ca,us,rectangle,3600.0,1 hour,I saw twice at two locations: A VERY Black rectangular blanket in the sky once there was a bright round object shooting smallers balls,7/4/2012,34.0900000,-117.8894444,2012-06-19 22:00:00,2012-06-19,22,1.0,60.9,Clear,Clear
57417,2012-06-19 21:44:00,portland,OR,or,us,cross,180.0,3 minutes,I was jogging alone along a path at Gabriel Park&#44 when I noticed a collection of red and green lights hovering in the sky that seemed t,6/20/2012,45.5236111,-122.675,2012-06-19 22:00:00,2012-06-19,22,3.0,51.4,Clear,Clear
57418,2012-06-19 22:00:00,portland,OR,or,us,fireball,300.0,5 minutes,Slowly moved across the sky from w to e over SE Portland.  Bright light.  ((NUFORC Note:  We suspect a sighting of the ISS.  PD)),6/20/2012,45.5236111,-122.675,2012-06-19 22:00:00,2012-06-19,22,3.0,51.4,Clear,Clear
57419,2012-06-19 22:10:00,millinocket,ME,me,us,diamond,300.0,5 minutes,Black Triangle in Northern Maine&#33&#33&#33,8/5/2012,45.6572222,-68.7102778,2012-06-19 22:00:00,2012-06-19,22,89.0,58.0,Overcast,Cloudy
57420,2012-06-19 22:30:00,west covina,CA,ca,us,fireball,0.0,???,Blue Fireball like UFO seen at night in West Covina summer of 2012,7/4/2012,34.0900000,-117.8894444,2012-06-19 22:00:00,2012-06-19,22,1.0,60.9,Clear,Clear
57421,2012-06-19 22:45:00,bettendorf,IA,ia,us,light,45.0,45 seconds,Distant white &quot;stars&quot; moving across the sky typically S of the big dipper. ((NUFORC Note:  Overflight of satellites&#44 we wonder?  PD)  ),6/20/2012,41.5244444,-90.5155556,2012-06-19 23:00:00,2012-06-19,23,11.0,80.5,Clear,Clear
57422,2012-06-19 22:55:00,coupeville (south of),WA,wa,us,light,180.0,3 minutes,UFOS that will not take snap-shots.,7/4/2012,48.2200000,-122.685,2012-06-19 23:00:00,2012-06-19,23,6.0,52.0,Clear,Clear
57423,2012-06-19 23:00:00,dewey,AZ,az,us,sphere,30.0,30 seconds,Horizon moving orange light that totally vanishes after 30 seconds.,7/4/2012,34.5300000,-112.2405556,2012-06-19 23:00:00,2012-06-19,23,0.0,64.9,Clear,Clear
57424,2012-06-19 23:45:00,kiefer,OK,ok,us,fireball,5.0,3-5 seconds,No other bright stars in the southern sky and lower then regular stars..clear night&#44&#44 outside 4-5 nights a week&#8230;,7/4/2012,35.9447222,-96.065,2012-06-20 00:00:00,2012-06-20,0,68.0,76.7,Cloudy,Cloudy
,2013-06-19 00:15:00,kells (ireland),,,,changing,2700.0,45 minutes,I SAW A VERY LARGE ORANGE SHAPE AND SIZE CHANGING LIGHT WHICH MOVED SLOWLY AND DIVIDED IN SECTIONS,7/3/2013,53.726835,-6.874833,2013-06-19 00:00:00,2013-06-19,0,100.0,53.9,Overcast,Cloudy
63693,2013-06-19 01:30:00,blythe,CA,ca,us,sphere,240.0,4 minutes,Orange/ Red sphere 25 to 35 feet across moving  slow and on a low level altitude,9/30/2013,33.6102778,-114.5955556,2013-06-19 02:00:00,2013-06-19,2,0.0,80.0,Clear,Clear
63694,2013-06-19 04:00:00,wyndmoor,PA,pa,us,fireball,0.0,white fire ball across th,White fireball moving across the sky.,7/3/2013,40.0811111,-75.1897222,2013-06-19 04:00:00,2013-06-19,4,70.0,60.8,Cloudy,Cloudy
,2013-06-19 06:17:00,roodepoort,,,,other,5.0,5 seconds,Sharp blue oval light hovering.,7/3/2013,-26.1625,27.8725,2013-06-19 06:00:00,2013-06-19,6,0.0,40.6,Clear,Clear
63695,2013-06-19 11:35:00,lebanon,OH,oh,us,oval,300.0,5 minutes,Critical detail is that someone posted a video of sighting UFOs very near me just 3 days ago,7/3/2013,39.4352778,-84.2030556,2013-06-19 12:00:00,2013-06-19,12,4.0,73.9,Sunny,Clear
63696,2013-06-19 12:42:00,glenolden,PA,pa,us,cylinder,90.0,90 seconds,Phila. area June 2013 daylight&#44 bright object&#44 zoomed in&#44 5 excelent photos of &quot;What is this?&quot;,7/3/2013,39.9000000,-75.2894444,2013-06-19 13:00:00,2013-06-19,13,5.0,79.1,Sunny,Clear
63697,2013-06-19 21:00:00,greencastle,PA,pa,us,fireball,120.0,2 minutes,Large orange ball shaped object which burst into yellow flames and fell toward the ground.,7/3/2013,39.7902778,-77.7280556,2013-06-19 21:00:00,2013-06-19,21,11.0,64.4,Clear,Clear
63699,2013-06-19 21:30:00,natrona heights,PA,pa,us,circle,120.0,1-2 minutes,An orange object sighted in the sky&#44 orange flames shooting out of the bottom &#44 without sound&#44 vanishing 1-2 minutes.,7/3/2013,40.6233333,-79.73,2013-06-19 22:00:00,2013-06-19,22,2.0,60.6,Clear,Clear
63698,2013-06-19 21:30:00,safford,AZ,az,us,light,30.0,20-30 seconds,Orang/reddish round lights&#44 like a ball of fire&#44 in east sky&#44 night w/little moonligh. Appeared and disappeared like a flip of a switch,7/3/2013,32.8338889,-109.7069444,2013-06-19 22:00:00,2013-06-19,22,0.0,83.8,Clear,Clear
63700,2013-06-19 21:50:00,nags head,NC,nc,us,triangle,300.0,5 minutes,3 yellow-green lights moving together across Nags Head and rotating slowly.,7/3/2013,35.9572222,-75.6244444,2013-06-19 22:00:00,2013-06-19,22,68.0,69.9,Cloudy,Cloudy
63701,2013-06-19 22:15:00,long beach,CA,ca,us,circle,20.0,15-20 seconds,White round object seen in Long Beach&#44 California.,7/3/2013,33.7669444,-118.1883333,2013-06-19 22:00:00,2013-06-19,22,0.0,69.0,Clear,Clear
63702,2013-06-19 22:17:00,hazleton,PA,pa,us,other,240.0,3.5-4.0 minutes,Bright white spherecal object with cone shaped points of extra bright light attached to the craft forward and stern.,7/3/2013,40.9583333,-75.975,2013-06-19 22:00:00,2013-06-19,22,1.0,54.1,Clear,Clear
63703,2013-06-19 22:30:00,pigeon forge,TN,tn,us,fireball,120.0,2 minutes,UFO siting in Pigeon Forge&#44 TN.,7/3/2013,35.7883333,-83.5544444,2013-06-19 22:00:00,2013-06-19,22,9.0,65.0,Clear,Clear
63704,2013-06-19 22:35:00,west sacramento,CA,ca,us,unknown,30.0,30 seconds,Reddish light traveling from NE to SW..silent then vanished 30 seconds later.,7/3/2013,38.5816667,-121.4933333,2013-06-19 23:00:00,2013-06-19,23,2.0,65.5,Clear,Clear
63705,2013-06-19 22:45:00,lincoln,NE,ne,us,circle,300.0,5 minutes,Bright light over SE Lincoln&#44 19Jun13 dimmed and flew away.,7/3/2013,40.8000000,-96.6666667,2013-06-19 23:00:00,2013-06-19,23,5.0,70.7,Clear,Clear
63706,2013-06-19 23:00:00,fairmont,WV,wv,us,unknown,360.0,5-6 minutes,Bright white object moving west to east.  ((NUFORC Note:  Probable sighting of the ISS??  PD)),7/3/2013,39.4850000,-80.1427778,2013-06-19 23:00:00,2013-06-19,23,0.0,59.7,Clear,Clear
63707,2013-06-19 23:06:00,lafayette,IN,in,us,light,50.0,50 seconds,Spiraling white lighted craft or object that disappeared&#44 no noise&#44..not moving at fast speed&#44 moving east.,7/3/2013,40.4166667,-86.8752778,2013-06-19 23:00:00,2013-06-19,23,25.0,64.6,Clear,Clear
63708,2013-06-19 23:49:00,stuart,IA,ia,us,light,4.0,4 seconds,Green moving light.,7/3/2013,41.5033333,-94.3183333,2013-06-20 00:00:00,2013-06-20,0,100.0,66.0,Overcast,Cloudy
47680,2010-06-20 01:00:00,blue island,IL,il,us,circle,300.0,5 minutes,the alien craft was black and disk shaped and it traveled so fast it literally disappeared and appeared to great distances.,6/23/2010,41.6572222,-87.68,2010-06-20 01:00:00,2010-06-20,1,8.0,65.2,Clear,Clear
