bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
3683,7712,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1996-01-25,1485,1992,1996,4.0,19.71,142.0
13298,45831,quincy,FL,dj7y52,dj7y520,dj7y520,30.587,-84.583,30.5869444,-84.5833333,2005-09-18,2009-10-15,1488,2005,2009,32.0,19.57,143.0
3683,7729,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1996-02-08,1499,1992,1996,4.0,19.57,143.0
2255,8434,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,1997-01-15,1535,2001,1997,1.0,19.21,144.0
3683,7837,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1996-04-05,1556,1992,1996,4.0,18.99,145.0
3683,7880,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1996-04-20,1571,1992,1996,4.0,18.84,146.0
57013,45744,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2009-10-05,1468,2013,2009,347.0,18.62,147.0
2779,4441,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1985-06-30,1596,1981,1985,1.0,18.61,148.0
3585,31298,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2005-12-24,1606,2001,2005,2.0,18.51,149.0
6992,39006,north fort myers,FL,dhtz8y,dhtz8yg,dhtz8y8,26.6685,-81.8768,26.6669444,-81.8802778,2004-02-17,2008-03-11,1484,2004,2008,386.0,18.33,150.0
4737,31191,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2005-12-08,1670,2001,2005,6.0,17.91,151.0
3683,4756,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1987-06-01,1675,1992,1987,4.0,17.88,152.0
2779,2758,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1976-07-02,1689,1981,1976,1.0,17.77,153.0
2779,2756,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1976-07-01,1690,1981,1976,1.0,17.76,154.0
1586,6487,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1994-12-31,1691,1999,1994,1.0,17.75,155.0
2779,2705,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1976-06-06,1715,1981,1976,1.0,17.54,156.0
1584,7025,roy (near),WA,c22g7s,c22g7sf,c22g7sf,47.00444,-122.5386,47.0044444,-122.5386111,2000-03-13,1995-06-15,1733,2000,1995,1.0,17.39,157.0
1637,13798,mountain home (3 miles so. of mo in center of ar),AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2000-03-09,1760,1995,2000,0.0,17.18,158.0
16823,18668,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2002-02-02,1763,2006,2002,36.0,17.03,159.0
6868,40282,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2008-07-04,1783,2003,2008,4.0,16.98,160.0
16823,18562,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2002-01-15,1781,2006,2002,36.0,16.89,161.0
16823,18563,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2002-01-15,1781,2006,2002,36.0,16.89,161.0
7815,40659,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2008-07-30,1814,2003,2008,0.0,16.75,162.0
6656,46293,cape fair,MO,9yt8bn,9yt8bnk,9yt8bnk,36.73,-93.51,36.73,-93.51,2004-11-21,2009-12-08,1843,2004,2009,0.0,16.53,163.0
3585,8074,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,1996-07-01,1857,2001,1996,2.0,16.42,164.0
57013,42725,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2009-01-17,1729,2013,2009,347.0,16.3,165.0
337,7025,roy (near),WA,c22g7s,c22g7sf,c22g7sf,47.0044,-122.5386,47.0044444,-122.5386111,2000-08-16,1995-06-15,1889,2000,1995,5.0,16.18,166.0
17168,56470,grand bay,AL,dj3jms,dj3jmsp,dj3jmsp,30.47612,-88.34223,30.4761111,-88.3422222,2007-02-04,2012-04-18,1900,2007,2012,1.0,16.11,167.0
1584,6485,roy,WA,c22g7s,c22g7sf,c22g7sf,47.00444,-122.5386,47.0044444,-122.5386111,2000-03-13,1994-12-30,1900,2000,1994,1.0,16.11,167.0
1777,6536,morton,WA,c230ce,c230ced,c230ced,46.55861,-122.2739,46.5586111,-122.2738889,2000-04-15,1995-01-15,1917,2000,1995,1.0,15.99,168.0
4134,21587,perkins,OK,9y6uxu,9y6uxuy,9y6uxuy,35.97389,-97.03333,35.9738889,-97.0333333,1997-11-15,2003-03-01,1932,1997,2003,0.0,15.89,169.0
3683,4661,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1986-09-15,1934,1992,1986,4.0,15.86,170.0
2255,33267,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,2006-08-29,1978,2001,2006,1.0,15.58,171.0
1637,15321,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2000-10-23,1988,1995,2000,0.0,15.51,172.0
17168,58399,grand bay,AL,dj3jms,dj3jmsp,dj3jmsp,30.47612,-88.34223,30.4761111,-88.3422222,2007-02-04,2012-07-26,1999,2007,2012,1.0,15.44,173.0
10620,48527,red lake,MN,cbs2mg,cbs2mgd,cbs2mgd,47.8764,-95.0168,47.8763889,-95.0166667,2005-02-06,2010-08-02,2003,2005,2010,10.0,15.38,174.0
7815,43058,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2009-02-12,2011,2003,2009,0.0,15.36,175.0
7815,43057,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2009-02-12,2011,2003,2009,0.0,15.36,175.0
3683,9006,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1997-07-04,2011,1992,1997,4.0,15.35,176.0
3683,9009,redding (northeast of&#44 out over millville&#44 approximately),CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1997-07-04,2011,1992,1997,4.0,15.35,176.0
2255,7396,alturas,CA,9r6k10,9r6k108,9r6k108,41.48722,-120.5414,41.4872222,-120.5413889,2001-03-30,1995-09-18,2020,2001,1995,1.0,15.3,177.0
919,18147,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2001-11-12,2042,1996,2001,3.0,15.16,178.0
337,6485,roy,WA,c22g7s,c22g7sf,c22g7sf,47.0044,-122.5386,47.0044444,-122.5386111,2000-08-16,1994-12-30,2056,2000,1994,5.0,15.06,179.0
9842,9591,amherst (near high peak),VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,1998-02-19,2117,2003,1998,29.0,14.62,180.0
35596,33576,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,2006-10-03,2065,2012,2006,195.0,14.46,181.0
10037,49920,rock falls,IL,dp2jxj,dp2jxjf,dp2jxjf,41.7798,-89.689,41.7797222,-89.6888889,2004-12-22,2010-11-15,2154,2004,2010,13.0,14.45,182.0
16823,60134,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2012-10-14,2144,2006,2012,36.0,14.44,183.0
16823,60133,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2012-10-14,2144,2006,2012,36.0,14.44,183.0
5137,40427,ontonagon,MI,f026xs,f026xse,f026xse,46.87111,-89.31389,46.8711111,-89.3138889,2002-07-20,2008-07-12,2184,2002,2008,0.0,14.32,184.0
147,32516,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2006-06-14,2190,2000,2006,3.0,14.28,185.0
7815,45081,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2009-08-22,2202,2003,2009,0.0,14.22,186.0
4737,35764,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2007-05-25,2203,2001,2007,6.0,14.2,187.0
147,32681,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2006-07-04,2210,2000,2006,3.0,14.17,188.0
7815,9074,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,1997-07-20,2214,2003,1997,0.0,14.15,189.0
1586,30045,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2005-09-10,2215,1999,2005,1.0,14.14,190.0
3585,7045,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,1995-06-23,2231,2001,1995,2.0,14.05,191.0
9842,46610,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2010-01-19,2235,2003,2010,29.0,13.96,192.0
19170,19065,byram,NJ,dr4tgy,dr4tgyd,dr4tgyy,40.4225,-75.06665,40.4236111,-75.06,2007-09-17,2002-04-16,1980,2007,2002,576.0,13.96,192.0
1586,5964,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1993-06-01,2269,1999,1993,1.0,13.85,193.0
4737,36827,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2007-08-27,2297,2001,2007,6.0,13.7,194.0
3585,37914,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2007-11-30,2312,2001,2007,2.0,13.63,195.0
10357,10367,lolo,MT,c2qfh0,c2qfh01,c2qfh01,46.75889,-114.08,46.7588889,-114.08,2005-01-23,1998-09-12,2325,2005,1998,0.0,13.57,196.0
16823,62914,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-04-28,2340,2006,2013,36.0,13.4,197.0
16823,62895,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-04-27,2339,2006,2013,36.0,13.4,197.0
1586,31515,gig harbor (olalla),WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2006-02-01,2359,1999,2006,1.0,13.4,197.0
9842,47365,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2010-05-12,2348,2003,2010,29.0,13.38,198.0
2779,4831,san diego (north),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1987-08-17,2374,1981,1987,1.0,13.32,199.0
57013,37031,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2007-09-13,2221,2013,2007,347.0,13.2,200.0
6746,2668,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1983-01-01,1976-05-29,2408,1983,1976,3.0,13.15,201.0
16823,63894,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-06-29,2402,2006,2013,36.0,13.1,202.0
9842,48363,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2010-07-19,2416,2003,2010,29.0,13.05,203.0
2779,2223,san diego (mission bay walk/santa clara ct. m.b.),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1974-06-15,2437,1981,1974,1.0,13.02,204.0
3585,39237,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2008-04-06,2440,2001,2008,2.0,13.01,205.0
6868,47295,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2010-05-04,2452,2003,2010,4.0,12.95,206.0
3683,10419,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1998-09-21,2455,1992,1998,4.0,12.93,207.0
16823,64888,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-08-07,2441,2006,2013,36.0,12.91,208.0
2779,4875,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1987-11-15,2464,1981,1987,1.0,12.9,209.0
16823,65121,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-08-15,2449,2006,2013,36.0,12.88,210.0
16823,65336,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,2013-08-24,2458,2006,2013,36.0,12.84,211.0
3683,10658,redding (a couple miles south of),CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1998-10-26,2490,1992,1998,4.0,12.77,212.0
3683,10659,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1998-10-26,2490,1992,1998,4.0,12.77,212.0
7804,48361,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2010-07-19,2388,2004,2010,236.0,12.66,213.0
7815,47903,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2010-07-04,2518,2003,2010,0.0,12.66,213.0
7815,48117,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2010-07-07,2521,2003,2010,0.0,12.65,214.0
1586,32819,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2006-07-17,2525,1999,2006,1.0,12.63,215.0
9842,49605,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2010-10-22,2511,2003,2010,29.0,12.62,216.0
9842,49640,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2010-10-25,2514,2003,2010,29.0,12.6,217.0
12732,52850,mulberry,FL,dhvwww,dhvwwwh,dhvwwwh,27.89469,-81.9742,27.895,-81.9736111,2004-10-12,2011-08-19,2502,2004,2011,67.0,12.56,218.0
3683,10918,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1998-12-14,2539,1992,1998,4.0,12.56,218.0
7548,8384,woodville (outside),TX,9vkz5d,9vkz5d2,9vkz5d2,30.775,-94.41528,30.775,-94.4152778,2003-12-12,1996-12-17,2551,2003,1996,0.0,12.52,219.0
57013,35522,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2007-04-24,2363,2013,2007,347.0,12.51,220.0
3683,11010,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1999-01-04,2560,1992,1999,4.0,12.47,221.0
3683,11027,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1999-01-08,2564,1992,1999,4.0,12.45,222.0
3585,40849,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2008-08-10,2566,2001,2008,2.0,12.45,222.0
2779,2150,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1974-01-30,2573,1981,1974,1.0,12.42,223.0
13345,59091,manchester (near),VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2012-08-24,2556,2005,2012,41.0,12.39,224.0
21714,69341,montevallo,AL,djfhr3,djfhr3w,djfhr3g,33.1,-86.86,33.1005556,-86.8641667,2007-09-12,2014-03-10,2371,2007,2014,393.0,12.37,225.0
3683,11119,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1999-02-02,2589,1992,1999,4.0,12.35,226.0
147,36716,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2007-08-17,2619,2000,2007,3.0,12.22,227.0
4737,40720,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2008-08-02,2638,2001,2008,6.0,12.14,228.0
17168,70253,grand bay,AL,dj3jms,dj3jmsp,dj3jmsp,30.47612,-88.34223,30.4761111,-88.3422222,2007-02-04,2014-05-06,2648,2007,2014,1.0,12.11,229.0
51044,39407,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2008-04-19,2642,2015,2008,24.0,12.08,230.0
1341,4046,pearlington,MS,dj2k0f,dj2k0f5,dj2k0f5,30.2464,-89.6111,30.2463889,-89.6111111,1975-07-01,1982-10-12,2660,1975,1982,2.0,12.06,231.0
1341,4047,pearlington,MS,dj2k0f,dj2k0f5,dj2k0f5,30.2464,-89.6111,30.2463889,-89.6111111,1975-07-01,1982-10-12,2660,1975,1982,2.0,12.06,231.0
7731,1035,corning,CA,9r155u,9r155u8,9r155u8,39.92778,-122.1781,39.9277778,-122.1780556,1973-10-15,1966-06-30,2664,1973,1966,4.0,12.04,232.0
13345,61012,manchester,VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2012-11-23,2647,2005,2012,41.0,12.02,233.0
13345,60994,manchester,VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2012-11-22,2646,2005,2012,41.0,12.02,233.0
2779,2069,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1973-08-15,2741,1981,1973,1.0,11.75,234.0
4808,6560,concrete,WA,c29kjs,c29kjs7,c29kjs7,48.53944,-121.745,48.5394444,-121.745,2002-08-04,1995-01-26,2747,2002,1995,0.0,11.73,235.0
3585,43020,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2009-02-09,2749,2001,2009,2.0,11.72,236.0
1586,35178,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2007-03-14,2765,1999,2007,1.0,11.66,237.0
1586,35177,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2007-03-14,2765,1999,2007,1.0,11.66,237.0
3683,12084,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1999-08-01,2769,1992,1999,4.0,11.64,238.0
65975,59640,whitehall,NY,drezc9,drezc9y,drezc9h,43.56058,-73.40212,43.5555556,-73.4041667,2019-06-12,2012-09-20,2456,2019,2012,583.0,11.59,239.0
7815,51045,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2011-03-31,2788,2003,2011,0.0,11.58,240.0
14154,67153,hartsville,SC,dnp59c,dnp59ce,dnp59cs,34.374,-80.074,34.3738889,-80.0736111,2006-03-13,2013-11-16,2805,2006,2013,38.0,11.43,241.0
9842,53015,amherst,VA,dnxvc4,dnxvc4h,dnxvc4h,37.585,-79.052,37.585,-79.0516667,2003-12-07,2011-08-28,2821,2003,2011,29.0,11.39,242.0
3585,44019,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2009-05-31,2860,2001,2009,2.0,11.31,243.0
147,39567,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2008-04-30,2876,2000,2008,3.0,11.26,244.0
3683,13160,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,1999-11-18,2878,1992,1999,4.0,11.25,245.0
2779,5093,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1989-01-10,2886,1981,1989,1.0,11.23,246.0
12587,7948,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,1996-05-22,2851,1988,1996,66.0,11.2,247.0
502,34467,foresthill,CA,9qfjfx,9qfjfx0,9qfjfxr,39.01917,-120.8275,39.0202778,-120.8169444,2000-06-17,2006-12-31,2388,2000,2006,920.0,11.2,247.0
2558,11840,shingletown,CA,9r1q67,9r1q677,9r1q677,40.4925,-121.8881,40.4925,-121.8880556,1991-08-01,1999-06-30,2890,1991,1999,4.0,11.2,247.0
3585,44430,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2009-07-04,2894,2001,2009,2.0,11.2,247.0
3585,44431,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2009-07-04,2894,2001,2009,2.0,11.2,247.0
16823,11057,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1999-01-14,2878,2006,1999,36.0,11.17,248.0
4885,48361,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2010-07-19,2909,2002,2010,0.0,11.15,249.0
1036,19768,kernville,CA,9q7g3h,9q7g3hv,9q7g3hv,35.75472,-118.4244,35.7547222,-118.4244444,1994-08-01,2002-07-23,2913,1994,2002,4.0,11.13,250.0
919,25217,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2004-04-11,2923,1996,2004,3.0,11.09,251.0
1586,36800,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2007-08-23,2927,1999,2007,1.0,11.09,251.0
1586,37637,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2007-11-02,2998,1999,2007,1.0,10.85,252.0
3766,45433,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2009-09-15,2965,2001,2009,54.0,10.84,253.0
13345,66851,manchester,VT,drsj91,drsj91w,drsj91w,43.1635,-73.0723,43.1636111,-73.0727778,2005-08-25,2013-11-02,2991,2005,2013,41.0,10.79,254.0
2779,5138,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1989-06-01,3028,1981,1989,1.0,10.76,255.0
2779,5136,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1989-05-30,3026,1981,1989,1.0,10.76,255.0
2326,34467,foresthill,CA,9qfjfx,9qfjfxr,9qfjfxr,39.02028,-120.8169,39.0202778,-120.8169444,1998-09-07,2006-12-31,3037,1998,2006,4.0,10.72,256.0
1637,23081,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2003-09-13,3043,1995,2003,0.0,10.71,257.0
1586,38336,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2008-01-11,3068,1999,2008,1.0,10.63,258.0
7815,55115,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2012-01-08,3071,2003,2012,0.0,10.62,259.0
2779,5206,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1989-08-01,3089,1981,1989,1.0,10.57,260.0
10357,64630,lolo,MT,c2qfh0,c2qfh01,c2qfh01,46.75889,-114.08,46.7588889,-114.08,2005-01-23,2013-07-26,3106,2005,2013,0.0,10.52,261.0
6868,55785,pollock pines,CA,9qfk80,9qfk802,9qfk802,38.76139,-120.5856,38.7613889,-120.5855556,2003-08-17,2012-03-03,3121,2003,2012,4.0,10.46,262.0
1586,38957,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2008-03-06,3123,1999,2008,1.0,10.46,262.0
1586,38956,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2008-03-06,3123,1999,2008,1.0,10.46,262.0
16823,9934,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1998-06-01,3105,2006,1998,36.0,10.44,263.0
51044,34444,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-12-28,3120,2015,2006,24.0,10.42,264.0
3683,14837,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2000-08-17,3151,1992,2000,4.0,10.37,265.0
7804,56231,nevada city,CA,9qczq5,9qczq5w,9qczq5r,39.26361,-121.0161,39.2616667,-121.015,2004-01-04,2012-04-01,3010,2004,2012,236.0,10.33,266.0
