datetime,city,state,country,shape,duration_secs,comments,date posted,latitude,longitude,datetime_formatted,full_date,year,month,season,solar_kp_index,solar_ap_index,state_code,shape_group
2004-01-27 07:20:00,mexia,tx,us,fireball,180,flaming ball of fire,2/12/2004,31.6797222,-96.4819444,2004-01-27 07:20,2004-01-27,2004,1,winter,3.667,22,TX,light
2004-12-07 16:20:00,aiea,hi,us,circle,120,Two seperate sightings On oahu,1/19/2005,21.3822222,-157.9336111,2004-12-07 16:20,2004-12-07,2004,12,winter,3.0,15,HI,round
2004-12-07 16:30:00,denton,tx,us,light,0,Unseen Lights In The Sky,1/19/2005,33.2147222,-97.1327778,2004-12-07 16:30,2004-12-07,2004,12,winter,3.0,15,TX,light
2004-12-07 17:18:00,tucson,az,us,cylinder,2,Phasing Cigar UFO over NE Tucson AZ,12/14/2004,32.2216667,-110.9258333,2004-12-07 17:18,2004-12-07,2004,12,winter,3.0,15,AZ,cigar
2004-12-07 17:30:00,chattanooga,tn,us,fireball,10,Fireball observed Tuesday&#44 Dec 7&#44 2004 in Chattanooga&#44 Tennessee,12/14/2004,35.0455556,-85.3097222,2004-12-07 17:30,2004-12-07,2004,12,winter,3.0,15,TN,light
2004-12-07 18:30:00,salters,sc,us,light,30,Saw the same lights again tonight that we saw on October 20&#44 2004.,12/14/2004,33.5983333,-79.8516667,2004-12-07 18:30,2004-12-07,2004,12,winter,3.0,15,SC,light
2004-12-07 19:05:00,myrtle beach,sc,us,unknown,10,White lights&#44 in unison&#44 left to right&#44 not change in velocity&#44 direction&#44 or speed&#44 much too large for a normal A/C,12/14/2004,33.6888889,-78.8869444,2004-12-07 19:05,2004-12-07,2004,12,winter,3.0,15,SC,other
2004-01-27 19:30:00,mesa,az,us,formation,600,3-4 UFO&#39s forming a pyramid formation in a Mesa Arizona Desert.,1/31/2004,33.4222222,-111.8219444,2004-01-27 19:30,2004-01-27,2004,1,winter,3.667,22,AZ,changing
2004-12-07 19:55:00,alexandria,la,us,formation,15,While driving a friend ogf mine and I both saw random glowing lights appear in the sky then formed a strait line and dissapear,12/14/2004,31.3111111,-92.445,2004-12-07 19:55,2004-12-07,2004,12,winter,3.0,15,LA,changing
2004-12-07 21:00:00,johnson city,tn,us,light,0,strange lights over washington county tennessee,12/14/2004,36.3133333,-82.3536111,2004-12-07 21:00,2004-12-07,2004,12,winter,3.0,15,TN,light
2004-12-07 21:00:00,kingsport,tn,us,diamond,1500,A large amount of UFO&#39s in the sky&#44 including a low flying one that was nearly silent and a sort of diamond shape with 5 lights.,12/14/2004,36.5483333,-82.5619444,2004-12-07 21:00,2004-12-07,2004,12,winter,3.0,15,TN,triangle
2004-01-27 22:00:00,ogunquit,me,us,circle,1200,I go out at night on our porch to look at the stars. They are usually very bright here. The skys are very clear.  when I first looked u,1/31/2004,43.2488889,-70.5997222,2004-01-27 22:00,2004-01-27,2004,1,winter,3.667,22,ME,round
2004-12-07 23:00:00,boca raton,fl,us,other,7200,Strange Streak Across Sky December 7&#44 2004  Picture located on NASA&#8217;s &#8216;Astronomy Picture of the Day&#8217; December 7&#44 2004  On the evening,10/31/2008,26.3583333,-80.0833333,2004-12-07 23:00,2004-12-07,2004,12,winter,3.0,15,FL,other
2004-01-27 23:20:00,vinton,ia,us,light,180,BRIGHT LIGHTS FAST MOVING IN THE SKY,1/31/2004,42.1686111,-92.0233333,2004-01-27 23:20,2004-01-27,2004,1,winter,3.667,22,IA,light
2005-12-07 00:50:00,marysville,wa,us,unknown,1,Blue light impact - Marysville,12/16/2005,48.0519444,-122.1758333,2005-12-07 00:50,2005-12-07,2005,12,winter,0.0,0,WA,other
2005-01-27 04:15:00,naperville,il,us,other,30,Silent Translucent U shaped craft&#44 Slow moving&#44 Full moon&#44 light Snowy night  &#44  Fast jet after,2/8/2005,41.7858333,-88.1472222,2005-01-27 04:15,2005-01-27,2005,1,winter,1.667,6,IL,other
2005-01-27 05:20:00,miami,fl,us,light,0,According to the speed and the trace ther moved&#44 they should not be airplane.,2/14/2006,25.7738889,-80.1938889,2005-01-27 05:20,2005-01-27,2005,1,winter,1.667,6,FL,light
2005-12-07 18:30:00,kenosha,wi,us,other,3600,Curved slightly backwards string of lights 2-3 times size plane? no sound&#44 hovers/ flies slow&#44silent 3 sightings&#44 3 objects,12/16/2005,42.5847222,-87.8211111,2005-12-07 18:30,2005-12-07,2005,12,winter,0.0,0,WI,other
2005-12-07 18:55:00,north wilkesboro,nc,us,fireball,15,Odd&#44 slow moving dull red fireball leaving a trail.,12/16/2005,36.1583333,-81.1477778,2005-12-07 18:55,2005-12-07,2005,12,winter,0.0,0,NC,light
2005-01-27 19:00:00,abingdon,md,us,light,300,object emitting a brilliant solid white light beam in a reverse triangle pattern,2/8/2005,39.4622222,-76.2794444,2005-01-27 19:00,2005-01-27,2005,1,winter,1.667,6,MD,light
2005-01-27 19:15:00,phoenix,az,us,light,900,Leaving my girlfriend&#39s grandparents house&#44 noticed a blinking whitish light moving to the northwest. Thought that it was a plane&#44 but,2/8/2005,33.4483333,-112.0733333,2005-01-27 19:15,2005-01-27,2005,1,winter,1.667,6,AZ,light
2005-01-27 19:30:00,corsica,pa,us,oval,300,Extremely bright oblong object sighted in sky&#44 7:30 pm&#44 in rural area&#44 viewed app. 3&quot;&#44 moved away pulsing,2/8/2005,41.1811111,-79.2025,2005-01-27 19:30,2005-01-27,2005,1,winter,1.667,6,PA,round
2005-01-27 20:00:00,state college,pa,us,diamond,2400,6 Diamond shaped crafts with lights that flashed from red to blue to white on each tip.,2/8/2005,40.7933333,-77.8602778,2005-01-27 20:00,2005-01-27,2005,1,winter,1.667,6,PA,triangle
2005-12-07 22:00:00,parsippany,nj,us,other,300,Boomerang shaped&#44 hovering lights that veered left&#44 then sped right,12/16/2005,40.8577778,-74.4263889,2005-12-07 22:00,2005-12-07,2005,12,winter,0.0,0,NJ,other
2006-01-27 00:00:00,abilene,tx,us,light,120,Strange lights in Abilene,2/14/2006,32.4486111,-99.7327778,2006-01-27 00:00,2006-01-27,2006,1,winter,2.0,7,TX,light
2006-01-27 01:00:00,orlando,fl,us,unknown,9,Radiating lights changing from color to another filling the sky,2/14/2006,28.5380556,-81.3794444,2006-01-27 01:00,2006-01-27,2006,1,winter,2.0,7,FL,other
2006-12-07 06:00:00,lutz,fl,us,triangle,5,Black Triangular Object,6/12/2007,28.1508333,-82.4616667,2006-12-07 06:00,2006-12-07,2006,12,winter,5.0,48,FL,triangle
2006-12-07 06:20:00,tampa,fl,us,triangle,720,Triangler shaped object seen flying Towards Tampa,12/14/2006,27.9472222,-82.4586111,2006-12-07 06:20,2006-12-07,2006,12,winter,5.0,48,FL,triangle
2006-12-07 06:20:00,zephyrhills,fl,us,triangle,180,RE:... Triangler shaped object seen flying Towards Tampa ....It was a stealth bomber&#33 my son and I saw the same thing. just 2 mins. beh,2/1/2007,28.2333333,-82.1813889,2006-12-07 06:20,2006-12-07,2006,12,winter,5.0,48,FL,triangle
2006-12-07 08:30:00,surfside beach,sc,us,light,20,Strange lights,12/14/2006,33.6058333,-78.9733333,2006-12-07 08:30,2006-12-07,2006,12,winter,5.0,48,SC,light
2006-12-07 09:00:00,pomona (wolfe lake),il,us,triangle,10800,Triangel shaped object with planes,12/14/2006,37.6280556,-89.3366667,2006-12-07 09:00,2006-12-07,2006,12,winter,5.0,48,IL,triangle
2006-12-07 16:00:00,ukiah,ca,us,circle,120,At least 6 large circular craft hovering in thin cloud cover move across the western sky.,12/14/2006,39.1502778,-123.2066667,2006-12-07 16:00,2006-12-07,2006,12,winter,5.0,48,CA,round
2006-12-07 18:00:00,harrisburg,pa,us,formation,30,4 stationary lights shift position&#44 move and disappear.,12/14/2006,40.2736111,-76.8847222,2006-12-07 18:00,2006-12-07,2006,12,winter,5.0,48,PA,changing
2006-12-07 18:10:00,fresno,ca,us,circle,300,BIG red blinking circle above Fresno&#44CA,12/14/2006,36.7477778,-119.7713889,2006-12-07 18:10,2006-12-07,2006,12,winter,5.0,48,CA,round
2006-01-27 19:00:00,ferndale,ar,us,unknown,7200,Strange cloud with pulsating greenish lights moving in a circular pattern within that cloud.,2/14/2006,34.7788889,-92.5575,2006-01-27 19:00,2006-01-27,2006,1,winter,2.0,7,AR,other
2006-01-27 19:30:00,beloit,wi,us,other,180,a row of white lights&#44 red flashing lights&#44 no sound,2/14/2006,42.5083333,-89.0316667,2006-01-27 19:30,2006-01-27,2006,1,winter,2.0,7,WI,other
2006-12-07 19:30:00,parker,co,us,cigar,30,Line Of light,12/14/2006,39.5186111,-104.7608333,2006-12-07 19:30,2006-12-07,2006,12,winter,5.0,48,CO,cigar
2006-01-27 20:20:00,billerica,ma,us,light,1,Extremely fast bright blue light,2/14/2006,42.5583333,-71.2694444,2006-01-27 20:20,2006-01-27,2006,1,winter,2.0,7,MA,light
2006-01-27 21:00:00,ocala,fl,us,diamond,0,On january 27&#442006 me and my  mom and dad were taking our dog for a walk.As we were walking twords the house again we decided to get ou,2/14/2006,29.1869444,-82.1402778,2006-01-27 21:00,2006-01-27,2006,1,winter,2.0,7,FL,triangle
2006-12-07 22:07:00,indianapolis,in,us,circle,25,Witnessed 15-18 lights in a V formation move from northeast to southwest across the north side of Indianapolis.  Lights moved about 90,12/14/2006,39.7683333,-86.1580556,2006-12-07 22:07,2006-12-07,2006,12,winter,5.0,48,IN,round
2006-12-07 22:30:00,conrad,mt,us,unknown,0,Strange Incident Near Conrad ICBM  Most Recent Sighting&#44 One of Many at Nuclear Bases  BY ROBERT HASTINGS,5/13/2012,48.1702778,-111.9452778,2006-12-07 22:30,2006-12-07,2006,12,winter,5.0,48,MT,other
2006-12-07 23:30:00,san diego,ca,us,triangle,600,I have never heard of anyone discribe what I saw and possibly it was just my eyes playing tricks on me but.....it was a large triangle,2/1/2007,32.7152778,-117.1563889,2006-12-07 23:30,2006-12-07,2006,12,winter,5.0,48,CA,triangle
2006-01-27 23:30:00,stafford,ct,us,disk,180,Slowly moving silent craft with red and white lights. About 100 feet off the ground.,3/11/2006,41.9847222,-72.2894444,2006-01-27 23:30,2006-01-27,2006,1,winter,2.0,7,CT,round
2007-01-27 00:00:00,brighton,mi,us,unknown,18000,Foreign lights in the sky.  ((NUFORC Note:  We suspectthat the witnesses were not viewing UFO&#39s.  Possible celestial bodies.  PD)),2/1/2007,42.5294444,-83.7802778,2007-01-27 00:00,2007-01-27,2007,1,winter,2.0,7,MI,other
2007-01-27 03:00:00,garland,tx,us,light,18000,Hazy light circling eradically overhead at 3:00 a.m. in an ever-changing mostly eliptical course&#44 above the clouds.,2/1/2007,32.9125,-96.6386111,2007-01-27 03:00,2007-01-27,2007,1,winter,2.0,7,TX,light
2007-01-27 07:15:00,enola,pa,us,triangle,600,Triangle craft with rotating becaon seen twice in 10 mins,2/1/2007,40.29,-76.9341667,2007-01-27 07:15,2007-01-27,2007,1,winter,2.0,7,PA,triangle
2007-12-07 12:00:00,farmington,me,us,diamond,0,Nighttime rendevous turns into a UFO sighting,3/4/2008,44.6705556,-70.1516667,2007-12-07 12:00,2007-12-07,2007,12,winter,0.0,0,ME,triangle
2007-01-27 12:17:00,spotsylvania,va,us,fireball,5,Bright&#44 Green ball of light flying at high speed at mid day.,2/1/2007,38.2008333,-77.5894444,2007-01-27 12:17,2007-01-27,2007,1,winter,2.0,7,VA,light
2007-01-27 17:30:00,seattle,wa,us,disk,1200,Black disk with red lights flys over the seattle area.,2/1/2007,47.6063889,-122.3308333,2007-01-27 17:30,2007-01-27,2007,1,winter,2.0,7,WA,round
2007-12-07 17:45:00,columbus,ga,us,cigar,180,8 Objects in the sky over Columbus&#44 Georgia.,3/4/2008,32.4608333,-84.9877778,2007-12-07 17:45,2007-12-07,2007,12,winter,0.0,0,GA,cigar
2007-01-27 18:30:00,norco,ca,us,light,120,Single blue-white light traveling westbound at high rate of speed banking turns above Santa Ana river.,2/1/2007,33.9311111,-117.5477778,2007-01-27 18:30,2007-01-27,2007,1,winter,2.0,7,CA,light
2007-01-27 18:50:00,salem,or,us,triangle,600,A triangle shape of 3 rapidly flashing blue-white lights moving slowly over downtown Salem&#44 OR,2/1/2007,44.9430556,-123.0338889,2007-01-27 18:50,2007-01-27,2007,1,winter,2.0,7,OR,triangle
2007-12-07 19:00:00,warren,pa,us,light,60,ufo&#44sighted&#44as a big bright  slow moving low flying&#44moving satr&#44going n to e&#44about 5000-10000 feet&#44in nwpa&#44then vanished moving e,3/4/2008,41.8438889,-79.1452778,2007-12-07 19:00,2007-12-07,2007,12,winter,0.0,0,PA,light
2007-12-07 20:00:00,dallas,tx,us,light,20,Two converging&#44 then disappearing moving lights.,3/4/2008,32.7833333,-96.8,2007-12-07 20:00,2007-12-07,2007,12,winter,0.0,0,TX,light
2007-01-27 23:07:00,anchorage,ak,us,disk,0,It was very bright and had lights that were very red&#44 the disk was silver&#44 and it stayed in the air for about 5 minutes.,2/1/2007,61.2180556,-149.9002778,2007-01-27 23:07,2007-01-27,2007,1,winter,2.0,7,AK,round
2008-01-27 00:00:00,tazewell,tn,us,light,10,A light shot across the sky heading north&#44 it was the fastest thing I ever saw.,2/14/2008,36.4541667,-83.5694444,2008-01-27 00:00,2008-01-27,2008,1,winter,1.667,6,TN,light
2008-01-27 04:30:00,ellicott city,md,us,other,20,Dumb bell shaped UFO over Ellicott City,8/12/2008,39.2672222,-76.7986111,2008-01-27 04:30,2008-01-27,2008,1,winter,1.667,6,MD,other
2008-12-07 10:30:00,dos rios,ca,us,other,900,Two very odd and different flying machines with evedence of more&#33,1/10/2009,39.7169444,-123.3522222,2008-12-07 10:30,2008-12-07,2008,12,winter,1.333,5,CA,other
2008-12-07 10:30:00,ocala,fl,us,changing,780,THREE ROUND CRAFTS AT 10:30 AM IN OCALA FL IN A TRIANGLE FORMATION STATIONARY AT FIRST THEN ALMOST HIT A PLANE,1/10/2009,29.1869444,-82.1402778,2008-12-07 10:30,2008-12-07,2008,12,winter,1.333,5,FL,changing
2008-01-27 11:35:00,oxford,ct,us,other,60,Gentleman phones air traffic control tower to inquire as to what he saw.,2/14/2008,41.4338889,-73.1172222,2008-01-27 11:35,2008-01-27,2008,1,winter,1.667,6,CT,other
2008-12-07 12:30:00,rochester hills,mi,us,other,180,UFO Flying Wing - Shape shifting,1/10/2009,42.6583333,-83.15,2008-12-07 12:30,2008-12-07,2008,12,winter,1.333,5,MI,other
2008-01-27 15:30:00,apalachicola,fl,us,changing,120,((HOAX??))  On January 27&#442008&#44 i saw an UFO while i sat in my own backyard with 3 other family members.,6/12/2008,29.7255556,-84.9833333,2008-01-27 15:30,2008-01-27,2008,1,winter,1.667,6,FL,changing
2008-01-27 17:00:00,apalachicola,fl,us,unknown,120,i don&#39t know what shape it was&#44 it looked sort of hour glass shape. it must have swayed for a moment because i saw a big flash of what,2/14/2008,29.7255556,-84.9833333,2008-01-27 17:00,2008-01-27,2008,1,winter,1.667,6,FL,other
2008-12-07 17:00:00,margate,fl,us,oval,0,chemtrails = UFO,1/10/2009,26.2441667,-80.2066667,2008-12-07 17:00,2008-12-07,2008,12,winter,1.333,5,FL,round
2008-01-27 17:36:00,cary,il,us,disk,5,It was a disc shaped craft with red&#44 blue&#44 and green lights that hovered too low to be a plane and was out of eye sight in 5 seconds.,2/14/2008,42.2119444,-88.2380556,2008-01-27 17:36,2008-01-27,2008,1,winter,1.667,6,IL,round
2008-01-27 17:45:00,lost hills,ca,us,fireball,15,Blue streak that split into two&#44 seen over 5 freeway in Kern County,2/14/2008,35.6163889,-119.6933333,2008-01-27 17:45,2008-01-27,2008,1,winter,1.667,6,CA,light
2008-12-07 18:00:00,junction city,or,us,oval,300,unknow object in sky no color or sound no running lights,1/10/2009,44.2194444,-123.2044444,2008-12-07 18:00,2008-12-07,2008,12,winter,1.333,5,OR,round
2008-01-27 18:00:00,san diego,ca,us,flash,10,Bluish white and incredibly fast object witnessed over San Diego between cloud cover.,2/14/2008,32.7152778,-117.1563889,2008-01-27 18:00,2008-01-27,2008,1,winter,1.667,6,CA,light
2008-01-27 18:01:00,corona,ca,us,light,15,Very bright brilliant white object  flying low altitude at an absurdly stunning speed.,2/14/2008,33.8752778,-117.5655556,2008-01-27 18:01,2008-01-27,2008,1,winter,1.667,6,CA,light
2008-12-07 18:37:00,mount vernon,mo,us,light,300,UFO Report 12/7/2008 6:54:19 PM  Incident Report: Date: Sunday&#44 December 07&#44 2008 Time: 18:37 hours Location of sighting: &#9;Lat:  37Deg,1/10/2009,37.0986,-93.8185,2008-12-07 18:37,2008-12-07,2008,12,winter,1.333,5,MO,light
2008-12-07 20:55:00,san diego,ca,us,light,120,Motionless Red and Orange Flickering Light in the sky that appeared and slowly faded away (No Movement),1/10/2009,32.7152778,-117.1563889,2008-12-07 20:55,2008-12-07,2008,12,winter,1.333,5,CA,light
2008-12-07 23:00:00,takoma park,md,us,formation,7,String formation of five reddish lights flew south over DC area on a clear&#44 cold December night (11PM); too fast to be aircraft.,1/10/2009,38.9777778,-77.0077778,2008-12-07 23:00,2008-12-07,2008,12,winter,1.333,5,MD,changing
2008-01-27 23:46:00,easley,sc,us,circle,8,Very bright white light&#44 alarming speed and a change of direction.,2/14/2008,34.8297222,-82.6016667,2008-01-27 23:46,2008-01-27,2008,1,winter,1.667,6,SC,round
2009-12-07 01:30:00,key west,fl,us,other,15,4 horizontal lights ( white-red-white-red)  traveled from horizon to horizon in 15 seconds.,2/14/2010,24.5552778,-81.7827778,2009-12-07 01:30,2009-12-07,2009,12,winter,0.0,0,FL,other
2009-12-07 02:00:00,beaverton,or,us,formation,25,A fleet of UFOs coming from the moon were seen entering our airspace over Beaverton&#44 Oregon.,1/31/2011,45.4872222,-122.8025,2009-12-07 02:00,2009-12-07,2009,12,winter,0.0,0,OR,changing
2009-01-27 06:00:00,christiansburg,va,us,triangle,60,Low flying triangle obeject  moving at a slow speed,3/19/2009,37.1297222,-80.4091667,2009-01-27 06:00,2009-01-27,2009,1,winter,0.0,0,VA,triangle
2009-01-27 14:53:00,west jordan,ut,us,disk,2,UFO seen in West Jordan&#44 UT,3/19/2009,40.5,-111.95,2009-01-27 14:53,2009-01-27,2009,1,winter,0.0,0,UT,round
2009-01-27 19:00:00,minneapolis,mn,us,light,3600,Very bright light under clouds that isn&#39t moving.  ((NUFORC Note:  Venus&#44 sighted through overcast?  PD)),3/19/2009,44.98,-93.2636111,2009-01-27 19:00,2009-01-27,2009,1,winter,0.0,0,MN,light
2009-12-07 20:40:00,mineral,va,us,oval,30,I was walking outside of my house&#44 when I was looking up to see moon&#44 when I saw a oval shaped thing about 10 times the size of a star.,12/12/2009,38.0105556,-77.9088889,2009-12-07 20:40,2009-12-07,2009,12,winter,0.0,0,VA,round
2009-12-07 21:00:00,marathon,fl,us,fireball,360,Positively not a flare&#44 meteor&#44aircraft or satellite.,12/12/2009,24.7133333,-81.0905556,2009-12-07 21:00,2009-12-07,2009,12,winter,0.0,0,FL,light
2009-01-27 21:50:00,laredo,tx,us,unknown,60,Large object producing a large bright stream of light dissapear from the sky  like a flash &#33&#33&#33,3/19/2009,27.5061111,-99.5072222,2009-01-27 21:50,2009-01-27,2009,1,winter,0.0,0,TX,other
2009-12-07 23:00:00,smiths station,al,us,diamond,300,paryt&#44saw ship&#44freaked out&#44didnt say a word.,4/13/2010,32.54,-85.0986111,2009-12-07 23:00,2009-12-07,2009,12,winter,0.0,0,AL,triangle
2009-01-27 23:30:00,frazier park,ca,us,teardrop,10,A glowing white and orange that was falling the sky.,3/19/2009,34.8227778,-118.9438889,2009-01-27 23:30,2009-01-27,2009,1,winter,0.0,0,CA,round
2009-01-27 23:30:00,newport,me,us,oval,300,Strange U.F.O. space craft spotted over Newport Maine.,3/19/2009,44.8352778,-69.2744444,2009-01-27 23:30,2009-01-27,2009,1,winter,0.0,0,ME,round
2010-01-27 02:15:00,greensboro,nc,us,sphere,1200,Round object maybe 5 miles away with an altitude about the same as a plane and has been stationary for about 20 min so far.,2/14/2010,36.0725,-79.7922222,2010-01-27 02:15,2010-01-27,2010,1,winter,0.333,2,NC,round
2010-12-07 05:20:00,santee,ca,us,oval,300,Bright light in the pre-dawn sky.,1/5/2011,32.8383333,-116.9730556,2010-12-07 05:20,2010-12-07,2010,12,winter,2.0,7,CA,round
2010-12-07 05:50:00,woodland,wa,us,flash,0,Continuous bright flash of light in the sky every 30 seconds&#44 non moving&#44 witnessed for 15 minutes -hills above Woodland WA,1/5/2011,45.9047222,-122.7427778,2010-12-07 05:50,2010-12-07,2010,12,winter,2.0,7,WA,light
2010-01-27 06:00:00,fort collins,co,us,light,480,Very Bright in due West&#44 Hovered about 2 min&#39s&#44 then accelerated very fast stright up.,2/14/2010,40.5852778,-105.0838889,2010-01-27 06:00,2010-01-27,2010,1,winter,0.333,2,CO,light
2010-12-07 10:40:00,portland,or,us,triangle,40,2 sightings of a ufo in a 3 month time frame in PDX,1/5/2011,45.5236111,-122.675,2010-12-07 10:40,2010-12-07,2010,12,winter,2.0,7,OR,triangle
2010-01-27 11:00:00,santa fe springs,ca,us,sphere,180,UFO manuvering directly in LAX final approach,2/14/2010,33.9472222,-118.0844444,2010-01-27 11:00,2010-01-27,2010,1,winter,0.333,2,CA,round
2010-12-07 17:20:00,arlington,ma,us,flash,60,red white light descending initially like a plane. As it is descending completely changed direction of descent and zipped across space,1/5/2011,42.4152778,-71.1569444,2010-12-07 17:20,2010-12-07,2010,12,winter,2.0,7,MA,light
2010-01-27 20:30:00,charlotte,nc,us,fireball,60,Weird object goes across sky and boards a sationary object.  ((NUFORC Note:  Student report.  PD)),2/14/2010,35.2269444,-80.8433333,2010-01-27 20:30,2010-01-27,2010,1,winter,0.333,2,NC,light
2010-12-07 21:15:00,monon,in,us,fireball,60,I noticed a bright orange fireball shaped object in the N/NW sky&#44 it was stationary and then disappeared.,1/5/2011,40.8677778,-86.8788889,2010-12-07 21:15,2010-12-07,2010,12,winter,2.0,7,IN,light
2010-12-07 21:35:00,tacoma,wa,us,other,0,clear hovering object,1/5/2011,47.2530556,-122.4430556,2010-12-07 21:35,2010-12-07,2010,12,winter,2.0,7,WA,other
2011-01-27 01:00:00,el cajon,ca,us,unknown,60,Pinkish red light,2/3/2012,32.7947222,-116.9616667,2011-01-27 01:00,2011-01-27,2011,1,winter,1.0,4,CA,other
2011-01-27 02:38:00,pensacola,fl,us,triangle,480,Black Triangle/Pyramid shape craft. had three lights each corner with a dull red light glowing in center. Slight humming noise.,1/31/2011,30.4211111,-87.2169444,2011-01-27 02:38,2011-01-27,2011,1,winter,1.0,4,FL,triangle
2011-12-07 06:00:00,brainerd,mn,us,triangle,120,Large triangular shaped craft with white light in front and two red in back.,12/12/2011,46.3580556,-94.2005556,2011-12-07 06:00,2011-12-07,2011,12,winter,0.0,0,MN,triangle
2011-12-07 06:20:00,canon city,co,us,diamond,5,Strange orange lights over canon city co,12/12/2011,38.4,-105.2166667,2011-12-07 06:20,2011-12-07,2011,12,winter,0.0,0,CO,triangle
2011-12-07 07:23:00,mount shasta,ca,us,circle,300,Please help i dont wanna go to jail but i wanna show what i found,1/12/2012,41.31,-122.3094444,2011-12-07 07:23,2011-12-07,2011,12,winter,0.0,0,CA,round
2011-01-27 09:55:00,watsonville,ca,us,disk,5,Circular or disc shaped flying object with flashing lights&#44 light in color&#44 silent and leaving instantly.,1/31/2011,36.9102778,-121.7558333,2011-01-27 09:55,2011-01-27,2011,1,winter,1.0,4,CA,round
2011-12-07 11:19:00,st. louis,mo,us,triangle,4,I was sitting in my kitchen and I saw a bronze-ish&#44 gold looking&#44 see thru craft come thru my window and vanish. It sort of resembled a,12/12/2011,38.6272222,-90.1977778,2011-12-07 11:19,2011-12-07,2011,12,winter,0.0,0,MO,triangle
2011-12-07 11:30:00,johnstown,pa,us,unknown,180,Strange flashing colored lights over johnstown pa,12/12/2011,40.3266667,-78.9222222,2011-12-07 11:30,2011-12-07,2011,12,winter,0.0,0,PA,other
2011-12-07 13:35:00,lenzburg,il,us,other,900,Craft hovering over strip pit in south New Athens&#44 Illinois witnessed by 3 males.,12/12/2011,38.2872222,-89.8172222,2011-12-07 13:35,2011-12-07,2011,12,winter,0.0,0,IL,other
2011-12-07 18:00:00,visalia,ca,us,light,0,Bright light in Eastern direction.  ((NUFORC Note:  Probably a sighting of Jupiter.  PD)),12/12/2011,36.3302778,-119.2911111,2011-12-07 18:00,2011-12-07,2011,12,winter,0.0,0,CA,light
2011-01-27 18:30:00,homosassa,fl,us,light,300,a small little yellow light fliying over homosassa fl,1/31/2011,28.7811111,-82.6152778,2011-01-27 18:30,2011-01-27,2011,1,winter,1.0,4,FL,light
2011-01-27 19:00:00,los angeles,ca,us,light,4,Four white lights zigzagging across Los Angeles,1/31/2011,34.0522222,-118.2427778,2011-01-27 19:00,2011-01-27,2011,1,winter,1.0,4,CA,light
2011-01-27 19:45:00,bald knob,ar,us,circle,15,Out on run at 7:45PM&#44 looked up and saw 5-10 objects in the sky moving like a group of fireflies. A red cloud formed sighting.,1/31/2011,35.3097222,-91.5677778,2011-01-27 19:45,2011-01-27,2011,1,winter,1.0,4,AR,round
2011-12-07 20:00:00,sarona,wi,us,light,3600,Flashing colored object seen hovering&#44moving&#44and landing,1/12/2012,45.7111111,-91.8063889,2011-12-07 20:00,2011-12-07,2011,12,winter,0.0,0,WI,light
2011-12-07 20:30:00,doyleville,co,us,unknown,0,Strange lights observed near Monarch Pass.,12/12/2011,38.4516667,-106.6088889,2011-12-07 20:30,2011-12-07,2011,12,winter,0.0,0,CO,other
2011-01-27 21:21:00,miami,fl,us,flash,1,At 9:21 pm E.S.T. the entire south eastern sky lit up with a bright green flash&#44 twice in a one minute period about 30 seconds apart.,1/31/2011,25.7738889,-80.1938889,2011-01-27 21:21,2011-01-27,2011,1,winter,1.0,4,FL,light
2011-01-27 22:05:00,corvallis,or,us,fireball,300,Bright orange light traveling North and turning toward southwest.  Light slowly dimmed and disappeared.,2/3/2012,44.5647222,-123.2608333,2011-01-27 22:05,2011-01-27,2011,1,winter,1.0,4,OR,light
2011-12-07 23:25:00,whitehall,oh,us,fireball,30,White strip of light that turned blue then disappeared,12/12/2011,39.9666667,-82.8855556,2011-12-07 23:25,2011-12-07,2011,12,winter,0.0,0,OH,light
2011-12-07 23:30:00,johnstown,pa,us,light,240,Indigo/blue bright light hovering above mountain for 3 or 4 min. could not see source of light&#44 too bright.,12/12/2011,40.3266667,-78.9222222,2011-12-07 23:30,2011-12-07,2011,12,winter,0.0,0,PA,light
2011-01-28 00:00:00,lanham,md,us,disk,120,I was taking random pictures while on the bus going around Landover Mall and saw what appears to be a UFO in two of them in the 4:21 PM,1/31/2011,38.9669444,-76.8622222,2011-01-28 00:00,2011-01-28,2011,1,winter,1.667,6,MD,round
2012-12-07 00:45:00,colorado springs,co,us,fireball,5,Fast moving yellow/green glowing fire ball with comet trail in Colorado Springs&#44 &quot;lands&quot; at Air Force Academy.,12/20/2012,38.8338889,-104.8208333,2012-12-07 00:45,2012-12-07,2012,12,winter,0.333,2,CO,light
2012-12-07 01:26:00,burbank,ca,us,light,6,Bright light disappeared with no trace; blue flash following.,12/20/2012,34.1808333,-118.3080556,2012-12-07 01:26,2012-12-07,2012,12,winter,0.333,2,CA,light
2012-01-27 01:30:00,lackawanna,ny,us,unknown,1200,Heard a very high pitch sound hovering above of the house then moving slowly to each side of the house.,2/3/2012,42.8255556,-78.8236111,2012-01-27 01:30,2012-01-27,2012,1,winter,2.333,9,NY,other
2012-01-27 01:45:00,hayward,ca,us,diamond,180,Diamond shape object seen next to Hayward CA airport,2/3/2012,37.6688889,-122.0797222,2012-01-27 01:45,2012-01-27,2012,1,winter,2.333,9,CA,triangle
